grid,centroid,c_lon,c_lat,geometry
"1193963.280286 999017.520396, 1193963.280286 1000017.520396, 1194963.280286 1000017.520396, 1194963.280286 999017.520396, 1193963.280286 999017.520396",POINT (1194463.2802863133 999517.520395831),75.8339944793863,26.86711494957562,"POLYGON ((75.82888068501273 26.86266808998546, 75.82903602619713 26.871701302162755, 75.83910867400135 26.871561621361526, 75.83895253232147 26.86252842011596, 75.82888068501273 26.86266808998546))"
"1193963.280286 1000017.520396, 1193963.280286 1001017.520396, 1194963.280286 1001017.520396, 1194963.280286 1000017.520396, 1193963.280286 1000017.520396",POINT (1194463.2802863133 1000517.520395831),75.83415023320049,26.87614815062859,"POLYGON ((75.82903602619713 26.871701302162755, 75.82919139208201 26.88073450295171, 75.83926484050895 26.88059481122052, 75.83910867400135 26.871561621361526, 75.82903602619713 26.871701302162755))"
"1193963.280286 1001017.520396, 1193963.280286 1002017.520396, 1194963.280286 1002017.520396, 1194963.280286 1001017.520396, 1193963.280286 1001017.520396",POINT (1194463.2802863133 1001517.520395831),75.83430601178172,26.885181340181134,"POLYGON ((75.82919139208201 26.88073450295171, 75.82934678267326 26.88976769212634, 75.83942103185015 26.88962798946693, 75.83926484050895 26.88059481122052, 75.82919139208201 26.88073450295171))"
"1193963.280286 1002017.520396, 1193963.280286 1003017.520396, 1194963.280286 1003017.520396, 1194963.280286 1002017.520396, 1193963.280286 1002017.520396",POINT (1194463.2802863133 1002517.520395831),75.8344618151359,26.8942145180072,"POLYGON ((75.82934678267326 26.88976769212634, 75.82950219797674 26.89880086946062, 75.8395772480309 26.898661155874745, 75.83942103185015 26.88962798946693, 75.82934678267326 26.88976769212634))"
"1193963.280286 1003017.520396, 1193963.280286 1004017.520396, 1194963.280286 1004017.520396, 1194963.280286 1003017.520396, 1193963.280286 1003017.520396",POINT (1194463.2802863133 1003517.520395831),75.83461764326891,26.903247683880775,"POLYGON ((75.82950219797674 26.89880086946062, 75.82965763799838 26.907834034728506, 75.83973348905712 26.90769431021793, 75.8395772480309 26.898661155874745, 75.82950219797674 26.89880086946062))"
"1193963.280286 1004017.520396, 1193963.280286 1005017.520396, 1194963.280286 1005017.520396, 1194963.280286 1004017.520396, 1193963.280286 1004017.520396",POINT (1194463.2802863133 1004517.520395831),75.83477349618671,26.912280837575782,"POLYGON ((75.82965763799838 26.907834034728506, 75.8298131027441 26.916867187703915, 75.83988975493473 26.916727452270408, 75.83973348905712 26.90769431021793, 75.82965763799838 26.907834034728506))"
"1193963.280286 1005017.520396, 1193963.280286 1006017.520396, 1194963.280286 1006017.520396, 1194963.280286 1005017.520396, 1193963.280286 1005017.520396",POINT (1194463.2802863133 1005517.520395831),75.83492937389519,26.921313978866202,"POLYGON ((75.8298131027441 26.916867187703915, 75.82996859221974 26.925900328160807, 75.84004604566968 26.925760581806156, 75.83988975493473 26.916727452270408, 75.8298131027441 26.916867187703915))"
"1193963.280286 1006017.520396, 1193963.280286 1007017.520396, 1194963.280286 1007017.520396, 1194963.280286 1006017.520396, 1193963.280286 1006017.520396",POINT (1194463.2802863133 1006517.520395831),75.83508527640026,26.93034710752592,"POLYGON ((75.82996859221974 26.925900328160807, 75.83012410643124 26.934933455873118, 75.84020236126787 26.934793698599012, 75.84004604566968 26.925760581806156, 75.82996859221974 26.925900328160807))"
"1193963.280286 1007017.520396, 1193963.280286 1008017.520396, 1194963.280286 1008017.520396, 1194963.280286 1007017.520396, 1193963.280286 1007017.520396",POINT (1194463.2802863133 1007517.520395831),75.83524120370784,26.939380223328893,"POLYGON ((75.83012410643124 26.934933455873118, 75.8302796453845 26.94396657061471, 75.84035870173525 26.94382680242296, 75.84020236126787 26.934793698599012, 75.83012410643124 26.934933455873118))"
"1193963.280286 1008017.520396, 1193963.280286 1009017.520396, 1194963.280286 1009017.520396, 1194963.280286 1008017.520396, 1193963.280286 1008017.520396",POINT (1194463.2802863133 1008517.520395831),75.83539715582386,26.948413326048986,"POLYGON ((75.8302796453845 26.94396657061471, 75.8304352090854 26.9529996721595, 75.84051506707776 26.95285989305184, 75.84035870173525 26.94382680242296, 75.8302796453845 26.94396657061471))"
"1193963.280286 1009017.520396, 1193963.280286 1010017.520396, 1194963.280286 1010017.520396, 1194963.280286 1009017.520396, 1193963.280286 1009017.520396",POINT (1194463.2802863133 1009517.520395831),75.83555313275421,26.95744641546006,"POLYGON ((75.8304352090854 26.9529996721595, 75.83059079753986 26.962032760281318, 75.84067145730133 26.96189297025954, 75.84051506707776 26.95285989305184, 75.8304352090854 26.9529996721595))"
"1193963.280286 1010017.520396, 1193963.280286 1011017.520396, 1194963.280286 1011017.520396, 1194963.280286 1010017.520396, 1193963.280286 1010017.520396",POINT (1194463.2802863133 1010517.520395831),75.83570913450485,26.966479491335996,"POLYGON ((75.83059079753986 26.962032760281318, 75.8307464107538 26.971065834754064, 75.8408278724119 26.970926033819907, 75.84067145730133 26.96189297025954, 75.83059079753986 26.962032760281318))"
"1193963.280286 1011017.520396, 1193963.280286 1012017.520396, 1194963.280286 1012017.520396, 1194963.280286 1011017.520396, 1193963.280286 1011017.520396",POINT (1194463.2802863133 1011517.520395831),75.83586516108168,26.975512553450667,"POLYGON ((75.8307464107538 26.971065834754064, 75.83090204873311 26.980098895351567, 75.84098431241539 26.979959083506795, 75.8408278724119 26.970926033819907, 75.8307464107538 26.971065834754064))"
"1193963.280286 1012017.520396, 1193963.280286 1013017.520396, 1194963.280286 1013017.520396, 1194963.280286 1012017.520396, 1193963.280286 1012017.520396",POINT (1194463.2802863133 1012517.520395831),75.83602121249064,26.98454560157788,"POLYGON ((75.83090204873311 26.980098895351567, 75.83105771148374 26.98913194184761, 75.84114077731778 26.988992119094007, 75.84098431241539 26.979959083506795, 75.83090204873311 26.980098895351567))"
"1193963.280286 1013017.520396, 1193963.280286 1014017.520396, 1194963.280286 1014017.520396, 1194963.280286 1013017.520396, 1193963.280286 1013017.520396",POINT (1194463.2802863133 1013517.520395831),75.83617728873764,26.993578635491446,"POLYGON ((75.83105771148374 26.98913194184761, 75.83121339901156 26.998164974016095, 75.84129726712499 26.99802514035539, 75.84114077731778 26.988992119094007, 75.83105771148374 26.98913194184761))"
"1194963.280286 990017.520396, 1194963.280286 991017.520396, 1195963.280286 991017.520396, 1195963.280286 990017.520396, 1194963.280286 990017.520396",POINT (1195463.2802863133 990517.520395831),75.84265884446107,26.785675724192398,"POLYGON ((75.83754837347267 26.78122913379419, 75.83770429196944 26.790262427350996, 75.84776971511619 26.79012212738633, 75.84761299727347 26.781088844833334, 75.83754837347267 26.78122913379419))"
"1194963.280286 991017.520396, 1194963.280286 992017.520396, 1195963.280286 992017.520396, 1195963.280286 991017.520396, 1194963.280286 991017.520396",POINT (1195463.2802863133 991517.520395831),75.84281517504981,26.794709007606418,"POLYGON ((75.83770429196944 26.790262427350996, 75.83786023524071 26.799295711554613, 75.84792645786034 26.799155400587907, 75.84776971511619 26.79012212738633, 75.83770429196944 26.790262427350996))"
"1194963.280286 992017.520396, 1194963.280286 993017.520396, 1195963.280286 993017.520396, 1195963.280286 992017.520396, 1194963.280286 992017.520396",POINT (1195463.2802863133 992517.520395831),75.84297153047946,26.803742281555206,"POLYGON ((75.83786023524071 26.799295711554613, 75.83801620329237 26.80832898617919, 75.84808322551187 26.808188664212203, 75.84792645786034 26.799155400587907, 75.83786023524071 26.799295711554613))"
"1194963.280286 993017.520396, 1194963.280286 994017.520396, 1195963.280286 994017.520396, 1195963.280286 993017.520396, 1194963.280286 993017.520396",POINT (1195463.2802863133 993517.520395831),75.84312791075595,26.81277554581288,"POLYGON ((75.83801620329237 26.80832898617919, 75.83817219613033 26.817362250998844, 75.84824001807671 26.81722191803331, 75.84808322551187 26.808188664212203, 75.83801620329237 26.80832898617919))"
"1194963.280286 994017.520396, 1194963.280286 995017.520396, 1195963.280286 995017.520396, 1195963.280286 994017.520396, 1194963.280286 994017.520396",POINT (1195463.2802863133 994517.520395831),75.84328431588521,26.821808800153544,"POLYGON ((75.83817219613033 26.817362250998844, 75.83832821376049 26.82639550578765, 75.84839683556079 26.826255161825337, 75.84824001807671 26.81722191803331, 75.83817219613033 26.817362250998844))"
"1194963.280286 995017.520396, 1194963.280286 996017.520396, 1195963.280286 996017.520396, 1195963.280286 995017.520396, 1194963.280286 995017.520396",POINT (1195463.2802863133 995517.520395831),75.84344074587315,26.830842044351314,"POLYGON ((75.83832821376049 26.82639550578765, 75.83848425618878 26.83542875031971, 75.84855367797006 26.83528839536239, 75.84839683556079 26.826255161825337, 75.83832821376049 26.82639550578765))"
"1194963.280286 996017.520396, 1194963.280286 997017.520396, 1195963.280286 997017.520396, 1195963.280286 996017.520396, 1194963.280286 996017.520396",POINT (1195463.2802863133 996517.520395831),75.84359720072572,26.83987527818026,"POLYGON ((75.83848425618878 26.83542875031971, 75.83864032342109 26.8444619843691, 75.84871054531045 26.844321618418537, 75.84855367797006 26.83528839536239, 75.83848425618878 26.83542875031971))"
"1194963.280286 997017.520396, 1194963.280286 998017.520396, 1195963.280286 998017.520396, 1195963.280286 997017.520396, 1194963.280286 997017.520396",POINT (1195463.2802863133 997517.520395831),75.84375368044883,26.84890850141441,"POLYGON ((75.83864032342109 26.8444619843691, 75.83879641546335 26.85349520770983, 75.84886743758793 26.853354830767778, 75.84871054531045 26.844321618418537, 75.83864032342109 26.8444619843691))"
"1194963.280286 998017.520396, 1194963.280286 999017.520396, 1195963.280286 999017.520396, 1195963.280286 998017.520396, 1194963.280286 998017.520396",POINT (1195463.2802863133 998517.520395831),75.84391018504841,26.857941713827795,"POLYGON ((75.83879641546335 26.85349520770983, 75.83895253232147 26.86252842011596, 75.84902435480844 26.862388032184207, 75.84886743758793 26.853354830767778, 75.83879641546335 26.85349520770983))"
"1194963.280286 999017.520396, 1194963.280286 1000017.520396, 1195963.280286 1000017.520396, 1195963.280286 999017.520396, 1194963.280286 999017.520396",POINT (1195463.2802863133 999517.520395831),75.84406671453041,26.866974915194515,"POLYGON ((75.83895253232147 26.86252842011596, 75.83910867400135 26.871561621361526, 75.84918129697789 26.87142122244181, 75.84902435480844 26.862388032184207, 75.83895253232147 26.86252842011596))"
"1194963.280286 1000017.520396, 1194963.280286 1001017.520396, 1195963.280286 1001017.520396, 1195963.280286 1000017.520396, 1194963.280286 1000017.520396",POINT (1195463.2802863133 1000517.520395831),75.84422326890075,26.876008105288534,"POLYGON ((75.83910867400135 26.871561621361526, 75.83926484050895 26.88059481122052, 75.84933826410227 26.880454401314598, 75.84918129697789 26.87142122244181, 75.83910867400135 26.871561621361526))"
"1194963.280286 1001017.520396, 1194963.280286 1002017.520396, 1195963.280286 1002017.520396, 1195963.280286 1001017.520396, 1194963.280286 1001017.520396",POINT (1195463.2802863133 1001517.520395831),75.84437984816535,26.88504128388386,"POLYGON ((75.83926484050895 26.88059481122052, 75.83942103185015 26.88962798946693, 75.84949525618752 26.889487568576605, 75.84933826410227 26.880454401314598, 75.83926484050895 26.88059481122052))"
"1194963.280286 1002017.520396, 1194963.280286 1003017.520396, 1195963.280286 1003017.520396, 1195963.280286 1002017.520396, 1194963.280286 1002017.520396",POINT (1195463.2802863133 1002517.520395831),75.84453645233017,26.8940744507545,"POLYGON ((75.83942103185015 26.88962798946693, 75.8395772480309 26.898661155874745, 75.84965227323961 26.89852072400176, 75.84949525618752 26.889487568576605, 75.83942103185015 26.88962798946693))"
"1194963.280286 1003017.520396, 1194963.280286 1004017.520396, 1195963.280286 1004017.520396, 1195963.280286 1003017.520396, 1194963.280286 1003017.520396",POINT (1195463.2802863133 1003517.520395831),75.84469308140116,26.90310760567439,"POLYGON ((75.8395772480309 26.898661155874745, 75.83973348905712 26.90769431021793, 75.84980931526447 26.90755386736404, 75.84965227323961 26.89852072400176, 75.8395772480309 26.898661155874745))"
"1194963.280286 1004017.520396, 1194963.280286 1005017.520396, 1195963.280286 1005017.520396, 1195963.280286 1004017.520396, 1194963.280286 1004017.520396",POINT (1195463.2802863133 1004517.520395831),75.84484973538423,26.9121407484175,"POLYGON ((75.83973348905712 26.90769431021793, 75.83988975493473 26.916727452270408, 75.84996638226806 26.916586998437424, 75.84980931526447 26.90755386736404, 75.83973348905712 26.90769431021793))"
"1194963.280286 1005017.520396, 1194963.280286 1006017.520396, 1195963.280286 1006017.520396, 1195963.280286 1005017.520396, 1194963.280286 1005017.520396",POINT (1195463.2802863133 1005517.520395831),75.84500641428534,26.921173878757763,"POLYGON ((75.83988975493473 26.916727452270408, 75.84004604566968 26.925760581806156, 75.85012347425635 26.925620116995784, 75.84996638226806 26.916586998437424, 75.83988975493473 26.916727452270408))"
"1194963.280286 1006017.520396, 1194963.280286 1007017.520396, 1195963.280286 1007017.520396, 1195963.280286 1006017.520396, 1194963.280286 1006017.520396",POINT (1195463.2802863133 1006517.520395831),75.84516311811043,26.93020699646912,"POLYGON ((75.84004604566968 26.925760581806156, 75.84020236126787 26.934793698599012, 75.85028059123532 26.934653222813076, 75.85012347425635 26.925620116995784, 75.84004604566968 26.925760581806156))"
"1194963.280286 1007017.520396, 1194963.280286 1008017.520396, 1195963.280286 1008017.520396, 1195963.280286 1007017.520396, 1194963.280286 1007017.520396",POINT (1195463.2802863133 1007517.520395831),75.84531984686546,26.93924010132546,"POLYGON ((75.84020236126787 26.934793698599012, 75.84035870173525 26.94382680242296, 75.8504377332109 26.943686315663207, 75.85028059123532 26.934653222813076, 75.84020236126787 26.934793698599012))"
"1194963.280286 1008017.520396, 1194963.280286 1009017.520396, 1195963.280286 1009017.520396, 1195963.280286 1008017.520396, 1194963.280286 1008017.520396",POINT (1195463.2802863133 1008517.520395831),75.84547660055637,26.94827319310069,"POLYGON ((75.84035870173525 26.94382680242296, 75.84051506707776 26.95285989305184, 75.85059490018907 26.95271939532003, 75.8504377332109 26.943686315663207, 75.84035870173525 26.94382680242296))"
"1194963.280286 1009017.520396, 1194963.280286 1010017.520396, 1195963.280286 1010017.520396, 1195963.280286 1009017.520396, 1194963.280286 1009017.520396",POINT (1195463.2802863133 1009517.520395831),75.84563337918911,26.957306271568687,"POLYGON ((75.84051506707776 26.95285989305184, 75.84067145730133 26.96189297025954, 75.8507520921758 26.961752461557463, 75.85059490018907 26.95271939532003, 75.84051506707776 26.95285989305184))"
"1194963.280286 1010017.520396, 1194963.280286 1011017.520396, 1195963.280286 1011017.520396, 1195963.280286 1010017.520396, 1194963.280286 1010017.520396",POINT (1195463.2802863133 1010517.520395831),75.84579018276965,26.966339336503296,"POLYGON ((75.84067145730133 26.96189297025954, 75.8408278724119 26.970926033819907, 75.85090930917704 26.97078551414934, 75.8507520921758 26.961752461557463, 75.84067145730133 26.96189297025954))"
